impa_code,name,description,category,quantity,unit,min_stock,location
0232767,Bee Base ase Beas,Ba = «BA Bar «= BE Bare «= Bas Ben te Bae = a ares © Bas Ban Ba Bas BS Beret «= Be fe dea Bose «= ee «Bas Be dag Boss ee Bares © Bas,General,0,pcs,0,
0232771,Bee Base ase Beas,Ba = «BA Bar «= BE Bare «= Bas Ben te Bae = a ares © Bas Ban Ba Bas BS Beret «= Be fe dea Bose «= ee «Bas Be dag Boss ee Bares © Bas,General,0,pcs,0,
0232772,Bee Base ase Beas,Ba = «BA Bar «= BE Bare «= Bas Ben te Bae = a ares © Bas Ban Ba Bas BS Beret «= Be fe dea Bose «= ee «Bas Be dag Boss ee Bares © Bas,General,0,pcs,0,
0232773,Bee Base ase Beas,Ba = «BA Bar «= BE Bare «= Bas Ben te Bae = a ares © Bas Ban Ba Bas BS Beret «= Be fe dea Bose «= ee «Bas Be dag Boss ee Bares © Bas,General,0,pcs,0,
0232775,Common Wire Nails,Brass Nails,Electrical,0,pcs,0,
0232783,Bee Base ase Beas,Bar Bas Bar Br Hare «© BSS Bee bas Base © Bat arr = SS Bee Bas Baws «= Bat are «= SS Ber Bas dase «= Bae ame = BSS Ban fas patra Fares «= BSS,General,0,pcs,0,
0232791,Copper Tacks,Made of Copper with flat heads and cut points.,General,0,pcs,0,
0232793,Bee Base ase Beas,dass gas Hast eas Bearer ass dese as es © es arm © 388,General,0,pcs,0,
0232921,Transparent Acrylic Sheets,"M-Tork & Mini Tork Intended principally as a towel wipe. This single ply material can be utilized for many other lightweight purposes such as cleaning kitchen counters, bathroom fixtures or first aid ",Safety,0,Per Box,0,
0232922,Bee Base ase Beas,fees Bar geet Bat a ase Sant Bar Banat ae se,General,0,pcs,0,
0232931,Zsisst aster,Bane ear Bast eet Jae ass,General,0,pcs,0,
0232932,Zsisst aster,Bane ear Bast eet Jae ass,General,0,pcs,0,
0232934,Zsisst aster,Bane ear Bast eet Jae ass,General,0,pcs,0,
0232944,Roll Paper Wiping Rags,"pellets. Size approx. 580 - 710 x 1,000 - 1,010 mm weighing approx. 0.8 - 1 kg. Sold by individual pieces.",General,0,pcs,0,
0232946,Zsisst aster,sear Bam = et Han = as,General,0,pcs,0,
0232947,Zsisst aster,sear Bam = et Han = as,General,0,pcs,0,
0232950,Zsisst aster,sear Bam = et Han = as,General,0,pcs,0,
0232951,Zsisst aster,sear Bam = et Han = as,General,0,pcs,0,
0232955,Dryingagent Can,Dryingagent 2,General,0,Per Can,0,
0232991,trom biodegradable material that,Available in 500 mm width x 160 mtr length.,General,0,pcs,0,
0233003,zie asst Saas,© Saar = Saas,General,0,pcs,0,
0233038,Bis Sse Bato Som,"23-58 233352 23-60, 63 233677 23-14",General,0,pcs,0,
0233039,Bis Sse Bato Som,"23-58 233353 23-60, 63 233678 23-14",General,0,pcs,0,
0233040,Bis Sse Bato Som,"23-58 233354 23-60, 63 233679 23-14",General,0,pcs,0,
0233047,oom Sse dese,23-58 233382 23-61 233686 23-14,General,0,pcs,0,
0233048,oom Sse dese,"23-58 233383, 23-61 233687 23-14",General,0,pcs,0,
0233049,oom Sse dese,23-58 233384 23-61 233688 23-14,General,0,pcs,0,
0233050,oom Sse dese,"23-58 233385, 23-61 233689 23-14",General,0,pcs,0,
0233051,oom Sse dese,23-58 233386 23-61 233690 23-14,General,0,pcs,0,
0233232,Bence,Fass anes mes = fom ue ance dee S ome,General,0,pcs,0,
0233266,Fuso fee Bene,"23-59, 62 233551 23-6 233731 23-4",General,0,pcs,0,
0233269,Fuso fee Bene,mse ates Sees =e Bares,General,0,pcs,0,
0233271,membership@impa.net nut,@Q 67 Hatch Rod 180 mm =) 68 Hatch Convex Washer @ 69 Hatch Strap,Fasteners,0,pcs,0,
0233279,Bure one,"23-59, 62 (233563 23-6 233746 23-1",General,0,pcs,0,
0233280,Bure one,"23-59, 62 233564 23-6 233747 23-1",General,0,pcs,0,
0233281,Bure one,"23-59, 62 233565 23-6 233748 23-1",General,0,pcs,0,
0233282,Bure one,"23-59, 62 (233566 23-6 233749 23-1",General,0,pcs,0,
0233283,Bure one,"23-59, 60, 62 (233567 23-6 233750 23-1",General,0,pcs,0,
0233316,membership@impa.net nut,23 3306 Hatch Balance Roller Ass'y 4ton w/Double Link Plate 23 3283 Hatch Grease Nipple 23 3307 Hatch Spindle 08 Hatch Roller 09 Hatch Brass Bush 10 Hatch Washer 41. Hatch Spring Pin 12 Hatch Double L,Rigging & Hardware,0,pcs,0,
0233351,membership@impa.net nut,26 Hatch Guide Plate Right Hand 23 3331 Shackle for Hatch 32 Shackle for Hatch 33 Shackle for Hatch 34 Shackle for Hatch 35 Shackle for Hatch 36 Shackle for Hatch 37 Shackle for Hatch 38 Shackle for H,Mooring & Anchoring,0,pcs,0,
0233352,Bis Sse Bato Som,"23-60, 63 233677 23-14",General,0,pcs,0,
0233353,Bis Sse Bato Som,"23-60, 63 233678 23-14",General,0,pcs,0,
0233354,Bis Sse Bato Som,"23-60, 63 233679 23-14",General,0,pcs,0,
0233382,oom Sse dese,23-61 233686 23-14,General,0,pcs,0,
0233384,oom Sse dese,23-61 233688 23-14,General,0,pcs,0,
0233386,oom Sse dese,23-61 233690 23-14,General,0,pcs,0,
0233468,Material Viscosity Average Flow Rate,,General,0,Per Set,0,
0233476,General Daaa7e,Stainless Steel Pump Handle,General,0,Per Set,0,
0233482,General Daaa7e,,General,0,Per Set,0,
0233483,General Daaa7e,Stainless Steel Pump Handle,General,0,Per Set,0,
0233489,General Daaa7e,,General,0,Per Set,0,
0233490,General Daaa7e,Stainless Steel Pump Handle,General,0,Per Set,0,
0233507,Bence,Fass anes mes = fom ue ance dee S ome,General,0,pcs,0,
0233511,anos aoe,23-5 233711 23-1,General,0,pcs,0,
0233551,Fuso fee Bene,23-6 233731 23-4,General,0,pcs,0,
0233554,Fuso fee Bene,mse ates Sees =e Bares,General,0,pcs,0,
0233555,Fuso fee Bene,mse ates Sees =e Bares,General,0,pcs,0,
0233556,Fuso fee Bene,mse ates Sees =e Bares,General,0,pcs,0,
0233564,Bure one,23-6 233747 23-1,General,0,pcs,0,
0233565,Bure one,23-6 233748 23-1,General,0,pcs,0,
0233651,cove nom. Weetam,15 17 M18 5,General,0,pcs,0,
0233671,COPE sizemm RopeDiam.mm,6 6 36 27 8,Mooring & Anchoring,0,pcs,0,
0233676,Bis Sse Bato Som,23-14,General,0,pcs,0,
0233677,Bis Sse Bato Som,23-14,General,0,pcs,0,
0233678,Bis Sse Bato Som,23-14,General,0,pcs,0,
0233679,Bis Sse Bato Som,23-14,General,0,pcs,0,
0233681,COPE sizemm RopeDiam.mm,24 24 136 105 29,Mooring & Anchoring,0,pcs,0,
0233686,COPE sizemm RopeDiam.mm,34 34 186 145 40,Mooring & Anchoring,0,pcs,0,
0233687,oom Sse dese,23-14,General,0,pcs,0,
0233688,oom Sse dese,23-14,General,0,pcs,0,
0233689,oom Sse dese,23-14,General,0,pcs,0,
0233690,oom Sse dese,23-14,General,0,pcs,0,
0233707,Bence,Fass anes mes = fom ue ance dee S ome,General,0,pcs,0,
0233711,anos aoe,23-1,General,0,pcs,0,
0233731,ngalv. caw. mm Ton,60 90 205 70 20.0,General,0,pcs,0,
0233734,Fuso fee Bene,mse ates Sees =e Bares,General,0,pcs,0,
0233735,Fuso fee Bene,mse ates Sees =e Bares,General,0,pcs,0,
0233736,Fuso fee Bene,mse ates Sees =e Bares,General,0,pcs,0,
0233746,Bure one,23-1,General,0,pcs,0,
0233747,Bure one,23-1,General,0,pcs,0,
0233748,Bure one,23-1,General,0,pcs,0,
0233749,Bure one,23-1,General,0,pcs,0,
0233750,Bure one,23-1,General,0,pcs,0,
0233811,Black) mm. Nut mm. fon,36) 54 M42 123 42] 80 7.3,Fasteners,0,pcs,0,
0233825,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0233832,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0233873,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0233889,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0233891,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0233892,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0233906,Bee Base ase Beas,23-2 (234168 23-9 234362 23-24,General,0,pcs,0,
0233907,Bee Base ase Beas,23-2 234169 23-9 234363 23-24,General,0,pcs,0,
0233908,Bee Base ase Beas,"23-2 (234170 23-9 234365, 23-24",General,0,pcs,0,
0233909,Bee Base ase Beas,23-2 234171 23-9 234366 23-24,General,0,pcs,0,
0233910,Bee Base ase Beas,(23-2 (234172 23-9 234368 23-9,General,0,pcs,0,
0233916,Contain eet teen,"S"" Aweldiess, drop forged, carbon steel shackle with ahexagon, Q metric coarse threaded bolt, nut, and a split pin hole at the IM other end. Please specify Ungalvanized (Black) or Galvanized Q__ shack",Mooring & Anchoring,0,pcs,0,
0233932,met meee eee Bk,met meee eee Bk,General,0,pcs,0,
0233935,met meee eee Bk,met meee eee Bk,General,0,pcs,0,
0233939,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0233942,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0233945,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0233946,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0233956,required.,Bod Screw Clear Pin,Fasteners,0,pcs,0,
0233983,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0233988,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234101,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234110,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234112,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234113,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234121,0234121,,General,0,pcs,0,
0234123,0234123,,General,0,pcs,0,
0234134,Baise isos,234286 Section,General,0,pcs,0,
0234135,Section,(234287,General,0,pcs,0,
0234161,Garo Shee ene Weight,Bow Shackle URI Pa,Mooring & Anchoring,0,pcs,0,
0234169,Bee Base ase Beas,23-9 234363 23-24,General,0,pcs,0,
0234171,Bee Base ase Beas,23-9 234366 23-24,General,0,pcs,0,
0234174,Bet Size Inches Load (t),Bet Size Inches Load (t),General,0,pcs,0,
0234176,dates,234489,General,0,pcs,0,
0234179,Section,Section 27,General,0,pcs,0,
0234201,diese Fete ores,270167,General,0,pcs,0,
0234203,Bast Biane Fores,270817,General,0,pcs,0,
0234209,ier roses,"270885,",General,0,pcs,0,
0234241,(Galv),(Galv),General,0,pcs,0,
0234246,esse disso,Section 31,General,0,pcs,0,
0234248,esse disso,310202,General,0,pcs,0,
0234256,0234256,,General,0,pcs,0,
0234261,met meee eee Bk,met meee eee Bk,General,0,pcs,0,
0234264,met meee eee Bk,met meee eee Bk,General,0,pcs,0,
0234268,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0234271,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0234274,Shackles,(Galv),Mooring & Anchoring,0,pcs,0,
0234275,pes Bt) game ee RS,pes Bt) game ee RS,General,0,pcs,0,
0234276,0234276,,General,0,pcs,0,
0234286,Baise isos,Section,General,0,pcs,0,
0234301,Alloy Bolt Type KSm>,a Nominal Shackle Working Load Weight 2a,Mooring & Anchoring,0,pcs,0,
0234319,a Nominal Shackle Working Load Weight 2a,a Nominal Shackle Working Load Weight 2a,Mooring & Anchoring,0,pcs,0,
0234329,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234332,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234333,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234347,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234349,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234350,Bee Base ase Beas,pet Ree 2 Bess,General,0,pcs,0,
0234362,Bee Base ase Beas,23-24,General,0,pcs,0,
0234363,Bee Base ase Beas,23-24,General,0,pcs,0,
0234366,Bee Base ase Beas,23-24,General,0,pcs,0,
0234368,Bee Base ase Beas,23-9,General,0,pcs,0,
0234369,Ziossr Sear,"331215, 332379",General,0,pcs,0,
0234371,Eye Hooks,Ganchos de ojo 74777 itty oa Alloy steel quenched and tempered,Lifting Gear,0,pcs,0,
0234377,Eye Hooks,Ganchos de ojo 74777 itty oa Alloy steel quenched and tempered,Lifting Gear,0,pcs,0,
0234401,Master Links,‘Date Dimension (mm) Working Load Weight,Rigging & Hardware,0,pcs,0,
0234403,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234406,Master Links,‘Date Dimension (mm) Working Load Weight,Rigging & Hardware,0,pcs,0,
0234410,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234411,Eye Hooks,Single Pull () kg,Lifting Gear,0,pcs,0,
0234413,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234431,Connecting Links,"Forged allloy steel, quenched and tempered i Locking system that provides for simple 23 assembly and disassembly, no special tools needed. Suitable for use with both Grade 80 ped and 100 chain",Rigging & Hardware,0,pcs,0,
0234435,Connecting Links,"Forged allloy steel, quenched and tempered i Locking system that provides for simple 23 assembly and disassembly, no special tools needed. Suitable for use with both Grade 80 ped and 100 chain",Rigging & Hardware,0,pcs,0,
0234440,beads Sstaod,"332122 333999,",General,0,pcs,0,
0234441,cope Drum Metor,6 14 200 08,General,0,pcs,0,
0234445,cope Drum Metor,16 82 400 56,General,0,pcs,0,
0234451,Forged Regular Swivels,a mm) Limit (t kg,Mooring & Anchoring,0,pcs,0,
0234458,ene Soren,ee OR ee BeBe,General,0,pcs,0,
0234467,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234470,RVYAV,"Spectrum 10 (Grade 100) untrerm,",General,0,pcs,0,
0234478,ODE Sling Size Eye Width Load Limit Each,1&2 25 3.25 0.64,Mooring & Anchoring,0,pcs,0,
0234481,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234482,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234483,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234484,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234489,dates,,General,0,pcs,0,
0234491,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234513,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234516,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234522,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234525,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234528,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234529,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0234566,nein\,Without Becket as ype Be . Shackle!,Mooring & Anchoring,0,pcs,0,
0234572,ene Soren,ee OR ee BeBe,General,0,pcs,0,
0234582,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234584,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234599,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234601,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0234603,Zoseoe Seaver,,General,0,pcs,0,
0234606,chain.,Chain Size Alloy Chain) Load Weiht Each,General,0,pcs,0,
0234724,Triple Sheaves with Becket wats,iegnt Size Tons kg,Lifting Gear,0,pcs,0,
0234741,sheave,700 [SD 10] 6 6 6§ 10 [040 0.62,Lifting Gear,0,pcs,0,
0234771,Accessories,For use with Gravity Feed Guns (3M7s PPS Accessories),General,0,pcs,0,
0234938,Compliant pee,Accessories,General,0,pcs,0,
0234941,Compliant pee,Accessories,General,0,pcs,0,
0238125,Thick,,General,0,pcs,0,
0239002,Saas,© © Saas,General,0,pcs,0,
0239730,dispense dispense dispense,Drum-Package NA WA WA,General,0,pcs,0,
0239731,dispense dispense dispense,Drum-Package NA WA WA,General,0,pcs,0,
0239888,Drum-Package,,General,0,pcs,0,
0240777,Towel Hooks,,Lifting Gear,0,pcs,0,
0240880,Drum-Package,,General,0,pcs,0,
0241039,dispense dispense dispense,Drum-Package NA WA WA,General,0,pcs,0,
0241044,Bru Pump only,240880,General,0,pcs,0,
0241047,Pressure sata arom rote,200 Ltr Bung,General,0,pcs,0,
0241461,Elastic Trapeze Cords,Elastic cord similar to rubber band but more durable and stronger. Use for fastening the items very easily. Attached with hook and clamp.,Lifting Gear,0,pcs,0,
0241715,Nika-Cord® Strand Ropes,40 31 158,Mooring & Anchoring,0,pcs,0,
0241777,soo _newtope,Weight,General,0,pcs,0,
0241974,Nikaforce® Polypropylene Mooring,loea Weight k reaking Lo: leight kg,Mooring & Anchoring,0,pcs,0,
0242201,Rope,ODE Cire. reeking Sirengitt he,Mooring & Anchoring,0,pcs,0,
0242226,Shea Basa,212276 375 644 657 467,General,0,pcs,0,
0242511,Galvanized,SODE Cire. Diam. perme Weight,General,0,pcs,0,
0242526,aslo,212576 375 694 708 5.05,General,0,pcs,0,
0242631,Rope,"212681/5-12"" 44 1,030 1050 696",Mooring & Anchoring,0,pcs,0,
0242701,Ungalvanized,"1-1/4"" 10 a1] 5.92 0.386",General,0,pcs,0,
0242751,Breaking Sronath,"1-1/4"" 10 66.2 6.75 0.430",General,0,pcs,0,
0243136,Galvanized,cope J cire. Diam Weight per mir,General,0,Per Mtr,0,
0244006,for lrg cranes,Qo _200mirs _Inch (kgimtr),Lifting Gear,0,pcs,0,
0244114,Name of Mfr Eurorope Marine,reaking oe Strength kN 100 mtr kg,Mooring & Anchoring,0,Per Mtr,0,
0245820,Airless Spray Guns,Optimized flow for thicker materials. 30° bend at head of gun.,General,0,pcs,0,
0246062,Thick,,General,0,pcs,0,
0246775,Only,,General,0,pcs,0,
0246781,Drum-Package,206700 239888,General,0,pcs,0,
0246909,dispense dispense,0.18 kgimin 27 Ipm 1.52 kgimin Continuous Duty,General,0,pcs,0,
0247634,Kits,To be compatible with the original heavy duty RAC SwitchTips (GHDxxx).,Electrical,0,Per Kit,0,
0249999,Weather facsimile services provided,"the WMO (World Meteorological ae Organization) standards, The most popular model is shown here. Please ask for further information and brochures of various models available from local manufacturers wh",General,0,pcs,0,
0250000,asia Beas,Baas,General,0,pcs,0,
0250007,asia Beas,© Baas,General,0,pcs,0,
0250008,asst aar,asst damon aan desis «deat,General,0,pcs,0,
0250088,Zrosee,330889 332368,General,0,pcs,0,
0250281,eines),"The following tables show a comparison of paints from major paint examples. Some may differ depending on the trading condition, before making your final decision. Please specify the following For exam",Paints,0,pcs,0,
0250295,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0250302,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0250312,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0250420,Drain plug Stainless steel,"10/16, SIZE DN",General,0,pcs,0,
0250503,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0250511,Bee Oe Ot Bees,Bee Oe Ot Bees,General,0,pcs,0,
0250837,roses,stasot,General,0,pcs,0,
0250841,Painting Equipment,,Paints,0,pcs,0,
0251038,Zoaet2 sazist,siiser Ser 2,General,0,pcs,0,
0251074,ene Soren,BUSS BCU OBS,General,0,pcs,0,
0251085,ene Soren,ee OR ee BeBe,General,0,pcs,0,
0251088,States ‘Bee,,General,0,pcs,0,
0251096,ene Soren,ee OR ee BeBe,General,0,pcs,0,
0251147,Plates for welding,welding,Tableware,0,pcs,0,
0251201,ges zroazt ars,aes zroaae are,General,0,pcs,0,
0251203,Deal Kindo inertia,,General,0,pcs,0,
0251205,Deal Kindo inertia,Alkyd Up to Silva Spar,General,0,pcs,0,
0251211,‘Aluminium,Galvanized Iron Primer,Paints,0,pcs,0,
0251212,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251215,‘Aluminium,Water Paint,Paints,0,pcs,0,
0251216,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251217,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251221,‘Aluminium,Engine Enamel,Paints,0,pcs,0,
0251227,Paint Marine Paints Marine,Intersheen §79 Acri 700 Finish Nippon,Paints,0,pcs,0,
0251231,White,"5 Non-Slip, Non-Skid Paint",Paints,0,pcs,0,
0251233,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251234,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251235,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251236,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251241,ene Soren,Suen eas Be BR eer,General,0,pcs,0,
0251251,mm Paint,Bituminous Paint,Paints,0,pcs,0,
0251261,mm Paint,Canvas Preserver .,Paints,0,pcs,0,
0251271,Coatings age eos Neffa-WEG,Reflecting Paint,Paints,0,pcs,0,
0251273,Kind of Paint Marine Paints Marine,Paint Finish,Paints,0,pcs,0,
0251275,Kind of Paint Marine Paints Marine,Luminous (449) Intertac 648 Evasign,Paints,0,pcs,0,
0251281,Specified Pry,‘Spray Marking Paint,Paints,0,pcs,0,
0251283,Zelose ges ars,des zoos ae12 Zroaze ars,General,0,pcs,0,
0251288,ges Zroseo gre,des zsies = dei Zrodoe are,General,0,pcs,0,
0251291,Specified Pry,82 Nitrocellulose Synthetic - a3 Resin Lacquer Enamel “ Cojour as,Paints,0,pcs,0,
0251388,dstasa,Zizi ast astass zs ascot,General,0,pcs,0,
0251398,0251398,,General,0,pcs,0,
0251401,Contents,Varnish,Paints,0,Per Can,0,
0251403,Pari ges ara,ges a70t08 tra gros eto.,General,0,pcs,0,
0251405,Enterior Uss,[35,General,0,Per Can,0,
0251412,droret bra eto.,25-8 270201 277 270456 27-10,General,0,pcs,0,
0251413,Enterior Uss,Clear Lacquer,Paints,0,Per Can,0,
0251414,Enterior Uss,Lacquer,Paints,0,Per Can,0,
0251421,Enterior Uss,Enamel Lacquer,Paints,0,Per Can,0,
0251431,Enterior Uss,Enamel Lacquer,Paints,0,Per Can,0,
0251433,Enterior Uss,Paint Remover,Paints,0,Per Can,0,
0251443,Enterior Uss,Paint Thinner,Paints,0,Per Can,0,
0251451,icone Description Colour Kg,Cased On,General,0,pcs,0,
0251461,Turpentine,"For thinning paints, varnishes. Available in 4 and 18 Itr containers or 200 Itr drums.",Paints,0,Per Can,0,
0251466,Fish Oil,"on compound for cleaning and preserving decks, scaling down rust, and slushing wire rope, anchor chains and other deck equipment. Furnished in 18 ltr square cans or 200 Itr",Mooring & Anchoring,0,Per Can,0,
0251471,zroste bry arto,25-9 270315 20-7 270521 27-10,General,0,pcs,0,
0251472,zroste bry arto,25-9 (270321 27-8 270531 27-11,General,0,pcs,0,
0251481,Maries Pony fos,Caulking Putty for Sealing,General,0,pcs,0,
0251611,Non-Slip Coatings,"A heavy-duty safety coating that has 55 excellent adhesion to metal, concrete a and wood surfaces =",Safety,0,Per Can,0,
0251617,Monolar Mastics,"A tough, flexible, fire resistant finish for protection of thermal insulation. It is also used as a vapor barrier coating for fittings Its vapor barrier properties and = _ unusual film strength permit",Chemicals,0,Per Can,0,
0251645,fatal ts00Rz,Anti- Intershield 300] Bannoh 1500 NOA,General,0,pcs,0,
0251676,peters are ara,dose ze 270813 za,General,0,pcs,0,
0251701,Anti-slip Coating,unt Percan,General,0,Per Can,0,
